transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,pre_discount_total_price,grand_total_price,payment_method,employee_id,credit_card_number,credit_card_type
4702,314,7757,2023-07-30,45,"4,319.53",,194378.85,194378.85,credit card,588,5602258769187985,bankcard
4703,566,1895,2023-05-04,8,"1,422.58",0.61,11380.64,6942.1904,credit card,3,56103895650183412,visa
4704,619,976,2022-05-07,57,"4,240.39",,241702.23,241702.23,credit card,461,6378493046605703,instapayment
4705,656,1077,2022-03-25,10,"8,553.99",,85539.9,85539.9,credit card,601,3584533334014485,diners-club-carte-blanche
4706,421,7692,2023-04-24,68,199.75,,13583,13583,credit card,342,5100145274164731,laser
4707,325,700,2022-04-16,52,"3,962.84",,206067.68,206067.68,check,15,,
4708,654,1613,2023-07-06,50,"8,643.42",,432171,432171,credit card,349,5038413611167792,maestro
4709,519,7695,2023-01-11,65,"1,732.67",,112623.55,112623.55,cash,208,,
4710,724,3078,2022-10-19,15,"6,973.77",,104606.55,104606.55,credit card,292,3538758968529493,jcb
4711,60,8916,2023-02-01,31,"4,524.58",0.56,140261.98,78546.7088,credit card,475,201607942125047,diners-club-enroute
4712,220,4174,2023-07-15,72,"7,873.34",0.84,566880.48,476179.6032,credit card,302,3552853018986461,laser
4713,609,6662,2023-08-11,40,"2,493.73",,99749.2,99749.2,check,110,,
4714,196,9548,2022-03-04,35,"1,816.16",0.46,63565.6,29240.176,credit card,726,3560831046597708,jcb
4715,907,5022,2022-02-17,72,"1,104.22",,79503.84,79503.84,credit card,685,5602236450959159865,diners-club-international
4716,510,3827,2022-01-22,36,"8,753.09",,315111.24,315111.24,credit card,613,3567858596503391,jcb
4717,808,8841,2022-03-11,35,"3,565.20",0.92,124782,114799.44,cash,796,,
4718,404,7417,2023-10-27,61,"6,015.04",0.58,366917.44,212812.1152,credit card,897,30237323756975,mastercard
4719,123,6489,2022-12-25,73,"8,719.03",0.35,636489.19,222771.2165,credit card,234,5100148083668025,diners-club-international
4720,434,4963,2022-04-12,32,"5,990.79",,191705.28,191705.28,credit card,335,3540109047088059,jcb
4721,279,173,2022-09-11,32,"7,554.75",0.19,241752,45932.88,credit card,534,4405176996591427,visa-electron
4722,750,1585,2023-04-12,96,"4,151.37",0.65,398531.52,259045.488,credit card,862,3571731763045930,jcb
4723,27,4449,2023-04-08,27,"9,450.88",0.09,255173.76,22965.6384,credit card,941,3569120084531006,jcb
4724,577,9310,2023-07-04,62,"6,615.66",,410170.92,410170.92,credit card,651,30328118384279,americanexpress
4725,404,7793,2023-04-10,98,"1,494.19",,146430.62,146430.62,credit card,193,4844122188854420,visa-electron
4726,596,3337,2022-11-03,54,"5,406.38",0.90,291944.52,262750.068,credit card,915,3545858271496306,jcb
4727,815,8790,2023-08-23,64,"7,423.69",,475116.16,475116.16,credit card,198,30207264035952,diners-club-carte-blanche
4728,75,6514,2023-07-01,14,"1,025.62",0.44,14358.68,6317.8192,credit card,877,490510144650424296,switch
4729,491,5376,2023-01-03,80,"1,334.20",,106736,106736,credit card,309,374283362672198,bankcard
4730,304,8235,2022-05-04,57,"6,034.27",0.52,343953.39,178855.7628,cash,184,,
4731,394,4259,2022-04-25,4,"3,078.67",0.07,12314.68,862.0276,credit card,358,4936298451963006025,switch
4732,771,268,2023-07-08,79,"5,019.53",0.31,396542.87,122928.2897,cash,897,,
4733,106,697,2022-08-26,93,207.05,,19255.65,19255.65,cash,6,,
4734,509,1715,2022-01-23,14,"9,376.01",0.04,131264.14,5250.5656,credit card,723,6304800829783628369,laser
4735,670,6193,2022-07-30,4,"2,268.35",,9073.4,9073.4,credit card,91,589310720672878675,maestro
4736,671,4568,2023-12-30,53,665.62,0.53,35277.86,18697.2658,credit card,822,5007663282520821,mastercard
4737,787,6724,2023-03-12,75,"7,517.75",,563831.25,563831.25,credit card,925,3529746144918285,jcb
4738,468,1835,2022-12-02,70,"1,698.05",0.03,118863.5,3565.905,credit card,894,5100172557392011,mastercard
4739,460,7306,2022-08-17,61,"2,966.98",,180985.78,180985.78,check,723,,
4740,190,8123,2023-03-05,52,"6,463.89",,336122.28,336122.28,check,802,,
4741,680,7076,2022-02-17,99,"4,053.48",,401294.52,401294.52,credit card,306,3557625388452257,jcb
4742,61,9309,2022-03-31,58,"9,629.60",0.20,558516.8,111703.36,credit card,885,201848812539509,diners-club-enroute
4743,708,4422,2022-02-12,41,"7,461.13",0.77,305906.33,235547.8741,cash,623,,
4744,252,8560,2023-08-13,89,"6,940.85",0.47,617735.65,290335.7555,credit card,224,3537589005285539,jcb
4745,294,688,2023-08-06,62,"2,770.30",0.70,171758.6,120231.02,cash,669,,
4746,465,9920,2023-08-07,41,"6,074.38",,249049.58,249049.58,credit card,2,3553513303733718,jcb
4747,374,8202,2023-02-22,87,"1,984.61",0.02,172661.07,3453.2214,credit card,648,374288912268504,americanexpress
4748,643,1953,2023-12-16,95,"5,688.04",0.92,540363.8,497134.696,cash,941,,
4749,973,4409,2022-07-30,79,"3,801.97",0.36,300355.63,108128.0268,credit card,390,6333888931477174850,switch
4750,484,8628,2023-05-18,30,"8,303.52",0.30,249105.6,74731.68,cash,738,,
4751,116,418,2022-04-09,41,"6,911.89",,283387.49,283387.49,credit card,496,5048378147805884,mastercard
4752,943,3632,2022-10-06,67,"4,744.27",,317866.09,317866.09,cash,851,,
4753,84,7458,2022-02-02,55,"2,202.16",0.47,121118.8,56925.836,cash,572,,
4754,54,7509,2023-07-25,22,"8,201.58",0.21,180434.76,37891.2996,credit card,704,3581881132750468,jcb
4755,452,8661,2022-04-22,66,572.39,,37777.74,37777.74,credit card,584,5127821536127190,mastercard
4756,362,4168,2022-11-27,1,"2,143.05",,2143.05,2143.05,check,821,,
4757,687,7810,2022-03-18,80,"7,836.02",0.52,626881.6,325978.432,cash,240,,
4758,754,7902,2023-11-27,80,"9,439.65",0.29,755172,218999.88,credit card,215,201626903789302,diners-club-enroute
4759,825,5595,2023-09-18,78,"7,410.28",,578001.84,578001.84,credit card,716,4508563036691810,visa-electron
4760,389,2229,2022-01-20,74,"4,956.98",0.09,366816.52,33013.4868,check,963,,
4761,954,2517,2022-02-16,52,"4,506.05",,234314.6,234314.6,credit card,864,4049192994013,visa
4762,424,82,2023-11-22,41,"2,707.41",,111003.81,111003.81,credit card,697,3576971844067884,jcb
4763,856,3913,2022-09-29,13,"3,558.61",0.42,46261.93,19430.0106,credit card,375,3538130378556922,bankcard
4764,37,8002,2022-07-13,61,"3,139.47",,191507.67,191507.67,cash,260,,
4765,691,3837,2022-06-06,67,"2,243.42",,150309.14,150309.14,credit card,606,6304927605989643,maestro
4766,249,2348,2023-06-16,46,974.23,0.60,44814.58,26888.748,credit card,107,5494848730597790,laser
4767,890,7168,2022-12-05,54,"9,346.23",,504696.42,504696.42,credit card,966,30491109100433,diners-club-carte-blanche
4768,675,1299,2023-10-15,14,"3,960.31",,55444.34,55444.34,credit card,833,3538316650445419,visa
4769,215,1884,2022-09-12,51,"3,457.97",0.43,176356.47,75833.2821,credit card,489,374622515024338,americanexpress
4770,686,1837,2023-04-07,64,"2,413.70",,154476.8,154476.8,credit card,250,3586946564672277,jcb
4771,518,7180,2022-12-22,14,"9,966.45",0.58,139530.3,80927.574,credit card,690,3556632609929692,jcb
4772,658,9363,2023-06-19,49,"2,967.56",,145410.44,145410.44,credit card,496,6709772926429831797,visa
4773,579,6810,2022-09-27,24,"1,460.87",0.28,35060.88,9817.0464,credit card,901,4448079005051,visa
4774,108,9341,2022-07-24,33,"5,410.85",,178558.05,178558.05,cash,212,,
4775,114,8597,2022-09-05,53,"9,765.56",0.74,517574.68,383005.2632,credit card,19,5562869516856959,diners-club-us-ca
4776,617,7678,2023-02-10,96,663.64,0.28,63709.44,17838.6432,credit card,790,30518224026141,diners-club-carte-blanche
4777,627,228,2023-04-21,81,"9,880.19",,800295.39,800295.39,check,467,,
4778,440,2348,2022-02-27,20,"2,506.08",,50121.6,50121.6,credit card,119,3578976997562910,jcb
4779,145,550,2023-12-12,71,"6,463.48",,458907.08,458907.08,check,969,,
4780,90,4509,2022-04-08,18,"2,596.03",,46728.54,46728.54,credit card,417,5100148992335625,mastercard
4781,500,967,2022-05-08,46,"3,497.34",,160877.64,160877.64,credit card,306,3539556896065203,jcb
4782,828,1228,2022-04-17,70,"7,099.16",,496941.2,496941.2,credit card,101,4026387064443776,diners-club-us-ca
4783,310,7018,2023-02-27,80,"3,186.02",,254881.6,254881.6,credit card,416,5602231303939914,china-unionpay
4784,304,7490,2022-05-20,10,"7,183.20",,71832,71832,cash,799,,
4785,138,1290,2023-07-30,37,"9,837.75",,363996.75,363996.75,credit card,178,3574138734556028,jcb
4786,194,8232,2023-06-04,49,"1,090.67",,53442.83,53442.83,credit card,637,3570445452763965,bankcard
4787,792,7210,2022-08-13,21,"5,410.78",,113626.38,113626.38,credit card,729,3579186710060205,jcb
4788,322,634,2022-09-13,17,"1,173.40",,19947.8,19947.8,credit card,560,3528777678298514,jcb
4789,441,5706,2023-10-17,87,"3,807.22",0.23,331228.14,76182.4722,cash,792,,
4790,605,4250,2022-02-16,47,"3,567.13",,167655.11,167655.11,cash,428,,
4791,979,7912,2023-05-04,93,"7,218.84",,671352.12,671352.12,cash,931,,
4792,156,2833,2022-02-23,20,"6,532.37",0.93,130647.4,121502.082,credit card,847,3548469302974001,jcb
4793,124,40,2022-02-11,83,197.12,0.90,16360.96,14724.864,credit card,847,3539830555787013,diners-club-enroute
4794,210,4816,2022-09-18,60,"9,011.50",,540690,540690,cash,560,,
4795,551,4330,2022-09-14,59,"2,626.31",,154952.29,154952.29,cash,352,,
4796,292,5603,2022-03-23,19,"1,278.62",,24293.78,24293.78,credit card,763,50187090318462281,bankcard
4797,857,4707,2023-07-17,13,"5,513.16",0.44,71671.08,31535.2752,credit card,965,3570565490211303,jcb
4798,455,4455,2022-01-08,33,"8,775.06",0.79,289576.98,228765.8142,credit card,16,5602254733900157,diners-club-carte-blanche
4799,400,6709,2023-07-14,23,"1,598.39",0.16,36762.97,5882.0752,credit card,532,5602227985172604206,china-unionpay
4800,17,5845,2022-03-28,98,"9,545.88",,935496.24,935496.24,credit card,653,3532528503644305,jcb
4801,225,5327,2023-11-11,90,"5,550.52",,499546.8,499546.8,credit card,790,372301745775371,americanexpress
4802,326,8297,2023-02-04,87,"1,523.18",,132516.66,132516.66,credit card,499,5100149592266525,mastercard
4803,614,9887,2022-08-12,47,"8,852.88",,416085.36,416085.36,check,713,,
4804,516,379,2023-12-17,19,"7,670.66",,145742.54,145742.54,credit card,624,5602226625047032,bankcard
4805,483,5788,2023-02-19,52,"3,668.56",0.87,190765.12,165965.6544,credit card,914,6386290171769381,laser
4806,22,3764,2022-04-20,5,"7,564.23",,37821.15,37821.15,credit card,163,3575422706684961,jcb
4807,399,1129,2022-12-08,22,"8,761.46",,192752.12,192752.12,credit card,824,6333898475762215489,switch
4808,753,9875,2023-10-20,97,"9,708.94",0.90,941767.18,847590.462,cash,475,,
4809,753,9523,2023-01-24,51,"4,304.94",,219551.94,219551.94,credit card,225,337941831368732,visa
4810,556,9877,2022-12-22,79,"4,095.18",0.34,323519.22,109996.5348,credit card,32,3577831394661719,jcb
4811,242,2379,2022-10-30,92,"2,387.32",,219633.44,219633.44,credit card,272,3588674370351633,jcb
4812,78,9309,2022-03-18,40,565.14,,22605.6,22605.6,credit card,164,5038658350021283,maestro
4813,889,4064,2022-11-16,76,"3,454.16",,262516.16,262516.16,credit card,488,3571854024509369,diners-club-carte-blanche
4814,539,1708,2022-12-02,83,"3,309.76",0.85,274710.08,233503.568,credit card,879,3547735942603551,jcb
4815,1000,2201,2022-11-06,63,"6,845.06",,431238.78,431238.78,credit card,249,3546034004620211,jcb
4816,964,311,2023-05-29,36,883.13,,31792.68,31792.68,check,37,,
4817,384,7464,2022-01-12,40,"7,688.61",0.11,307544.4,33829.884,cash,684,,
4818,962,730,2022-06-28,1,"7,172.84",,7172.84,7172.84,credit card,802,5018160429313651261,diners-club-international
4819,29,4928,2022-05-07,19,"3,545.65",0.60,67367.35,40420.41,cash,474,,
4820,533,6661,2022-10-01,5,"7,636.08",0.73,38180.4,27871.692,credit card,326,3538617662051099,jcb
4821,822,4081,2023-12-06,21,"6,189.94",,129988.74,129988.74,credit card,685,3530436612096759,americanexpress
4822,485,4389,2023-02-06,65,"3,812.13",,247788.45,247788.45,credit card,15,3529835426328949,jcb
4823,659,772,2022-12-20,4,"3,701.98",,14807.92,14807.92,credit card,479,30532328014341,laser
4824,867,9010,2023-07-09,35,"2,568.62",0.53,89901.7,47647.901,credit card,824,5602217295789451104,china-unionpay
4825,892,5623,2022-01-11,19,"7,250.43",0.25,137758.17,34439.5425,credit card,358,3545192116487977,switch
4826,885,4272,2022-04-28,54,"9,343.54",,504551.16,504551.16,credit card,222,3556801024313739,jcb
4827,979,6204,2023-08-14,36,"1,290.21",,46447.56,46447.56,credit card,594,3567968186661499,jcb
4828,70,7539,2023-04-27,71,"2,624.03",,186306.13,186306.13,credit card,218,6709568970913061105,laser
4829,256,9380,2023-01-31,74,"2,662.75",0.75,197043.5,147782.625,credit card,69,4508551847436640,visa-electron
4830,224,7010,2023-10-30,50,"2,766.69",,138334.5,138334.5,cash,473,,
4831,594,7495,2023-02-04,36,"6,464.33",0.61,232715.88,141956.6868,credit card,789,4903443356768304083,switch
4832,617,2320,2022-05-17,77,"8,314.44",,640211.88,640211.88,credit card,310,0604624051560644,maestro
4833,300,5460,2022-05-31,24,"9,011.98",0.97,216287.52,209798.8944,credit card,877,3560839431535191,jcb
4834,961,5250,2023-05-17,29,"2,462.78",0.56,71420.62,39995.5472,credit card,575,3564932430288635,jcb
4835,703,9586,2022-05-05,28,"2,233.75",0.20,62545,12509,credit card,372,3528364702581205,jcb
4836,509,3102,2023-05-23,98,"3,444.93",,337603.14,337603.14,credit card,236,343198696488046,americanexpress
4837,730,6327,2022-02-06,69,"5,102.55",0.30,352075.95,105622.785,credit card,388,3563275736923070,jcb
4838,393,7550,2022-04-28,31,"9,779.88",0.40,303176.28,121270.512,credit card,988,3552160290870516,jcb
4839,677,8109,2023-01-28,32,"1,953.20",,62502.4,62502.4,credit card,366,3571770580469774,jcb
4840,591,6320,2023-12-29,13,"4,715.20",0.88,61297.6,53941.888,credit card,825,67097184934135489,instapayment
4841,555,3447,2022-11-15,76,"8,355.97",,635053.72,635053.72,credit card,383,201906236990714,bankcard
4842,39,7504,2022-05-16,7,"6,468.89",,45282.23,45282.23,check,628,,
4843,986,421,2023-03-11,36,"6,340.86",0.37,228270.96,84460.2552,cash,55,,
4844,129,2888,2023-09-05,95,"8,878.52",0.88,843459.4,742244.272,credit card,461,06042526117794215,maestro
4845,410,5562,2022-03-26,49,417.00,,20433,20433,credit card,838,30321340219181,americanexpress
4846,893,8790,2022-03-13,97,"8,962.29",0.78,869342.13,678086.8614,cash,148,,
4847,600,3169,2023-08-16,73,"4,443.89",,324403.97,324403.97,cash,798,,
4848,732,6757,2023-07-16,88,862.05,,75860.4,75860.4,check,145,,
4849,355,3898,2023-05-13,96,"9,857.75",0.22,946344,208195.68,check,892,,
4850,229,2224,2023-04-21,6,"3,225.85",,19355.1,19355.1,check,71,,
4851,217,4971,2022-10-13,75,"5,843.79",,438284.25,438284.25,credit card,716,4508104572834835,visa-electron
4852,753,4911,2022-06-11,84,"9,391.39",0.19,788876.76,149886.5844,credit card,987,201427913079960,diners-club-enroute
4853,709,4298,2022-08-31,19,"1,657.17",,31486.23,31486.23,check,625,,
4854,832,406,2023-01-21,99,293.55,0.64,29061.45,18599.328,cash,644,,
4855,574,7285,2022-03-23,73,324.33,0.02,23676.09,473.5218,credit card,253,3579651680788200,visa
4856,142,3417,2022-05-26,23,"1,671.47",,38443.81,38443.81,credit card,25,3544576824723643,diners-club-us-ca
4857,764,4747,2022-12-18,48,"3,878.93",0.65,186188.64,121022.616,credit card,294,3576402573700149,jcb
4858,403,3670,2022-03-20,34,"6,836.68",,232447.12,232447.12,credit card,366,3532774841689053,jcb
4859,226,2597,2022-05-10,23,"6,244.08",,143613.84,143613.84,credit card,961,30060627421868,diners-club-carte-blanche
4860,893,2951,2022-02-15,94,"9,688.71",,910738.74,910738.74,credit card,58,5007669068891765,mastercard
4861,377,8400,2022-07-12,68,"6,963.87",,473543.16,473543.16,credit card,766,3540074087356750,mastercard
4862,299,943,2022-04-16,26,"6,451.83",,167747.58,167747.58,credit card,938,3545279158736492,jcb
4863,793,5902,2023-10-31,17,640.87,,10894.79,10894.79,credit card,50,5581271818986062,visa-electron
4864,767,2230,2022-11-09,9,840.11,,7560.99,7560.99,credit card,227,3575067276044565,jcb
4865,57,2496,2022-01-06,44,"2,250.05",0.29,99002.2,28710.638,credit card,499,5048379429225023,mastercard
4866,851,5327,2023-09-05,75,"6,100.53",,457539.75,457539.75,cash,847,,
4867,907,873,2022-12-09,31,"8,328.51",0.92,258183.81,237529.1052,credit card,381,3575723660114782,jcb
4868,930,5365,2023-10-01,42,"1,221.67",,51310.14,51310.14,credit card,159,6767676859438571077,visa
4869,735,5062,2023-11-01,41,"4,285.33",,175698.53,175698.53,check,302,,
4870,768,5329,2022-08-15,52,"9,215.70",,479216.4,479216.4,credit card,809,3583366438703989,jcb
4871,751,6779,2023-01-27,37,"6,864.57",0.17,253989.09,43178.1453,credit card,644,3532713276433397,jcb
4872,519,9144,2022-05-20,40,"4,320.01",0.64,172800.4,110592.256,credit card,790,3548760666215829,jcb
4873,31,2565,2023-02-08,95,"9,220.42",,875939.9,875939.9,credit card,568,5573541495445214,diners-club-carte-blanche
4874,565,3261,2023-05-15,36,810.87,,29191.32,29191.32,check,147,,
4875,423,2626,2023-05-07,58,"6,767.51",0.81,392515.58,317937.6198,check,362,,
4876,459,2075,2022-11-21,14,"9,108.11",,127513.54,127513.54,cash,482,,
4877,383,7451,2023-08-26,14,955.53,,13377.42,13377.42,credit card,343,3575905220215437,visa-electron
4878,754,2670,2022-09-14,46,"2,075.16",,95457.36,95457.36,credit card,485,3565749263752613,jcb
4879,611,8009,2023-02-05,17,"2,416.41",,41078.97,41078.97,credit card,243,3576860597294037,visa-electron
4880,567,1502,2023-05-14,82,"7,723.46",0.09,633323.72,56999.1348,credit card,579,3544273172085250,jcb
4881,402,6905,2022-07-10,87,"5,333.78",0.20,464038.86,92807.772,credit card,849,6759872630401385020,switch
4882,840,5766,2023-06-18,62,"5,632.69",0.14,349226.78,48891.7492,credit card,275,374288357796829,americanexpress
4883,865,3052,2022-08-22,83,"1,978.00",,164174,164174,credit card,139,4905153999290179,switch
4884,190,6103,2022-10-23,20,"6,393.58",0.35,127871.6,44755.06,credit card,377,30422061909099,diners-club-carte-blanche
4885,373,3989,2022-03-18,48,"8,343.60",0.76,400492.8,304374.528,credit card,627,3564957551152005,diners-club-carte-blanche
4886,390,5833,2023-01-28,56,"4,235.92",,237211.52,237211.52,credit card,327,3549185168872159,jcb
4887,719,409,2022-07-10,64,"2,322.10",,148614.4,148614.4,check,550,,
4888,770,772,2023-12-19,67,"2,732.99",0.75,183110.33,137332.7475,credit card,368,4295586634380,bankcard
4889,763,5811,2022-12-19,13,"5,482.08",,71267.04,71267.04,credit card,439,5048372536486430,china-unionpay
4890,282,7548,2023-03-08,96,44.05,,4228.8,4228.8,check,945,,
4891,586,7074,2022-11-18,93,"3,730.97",0.50,346980.21,173490.105,credit card,163,3570041374112694,bankcard
4892,935,7457,2022-08-08,42,"6,115.85",,256865.7,256865.7,cash,693,,
4893,826,8386,2022-09-26,47,"5,398.15",,253713.05,253713.05,cash,521,,
4894,179,7325,2023-02-27,9,848.73,,7638.57,7638.57,cash,250,,
4895,6,9948,2022-03-17,14,"5,160.39",,72245.46,72245.46,credit card,376,4905976358753931904,switch
4896,227,9511,2022-11-14,41,651.23,,26700.43,26700.43,cash,989,,
4897,882,154,2023-04-27,77,"8,201.41",,631508.57,631508.57,cash,510,,
4898,814,8817,2022-03-16,96,"2,946.22",,282837.12,282837.12,credit card,973,4905297828963613940,switch
4899,487,5556,2023-03-21,17,"2,202.00",,37434,37434,check,196,,
4900,502,9895,2023-10-25,68,"8,349.63",,567774.84,567774.84,cash,177,,
4901,263,7440,2023-03-28,17,"3,922.41",,66680.97,66680.97,credit card,629,3533927582545947,jcb
4902,881,6875,2023-03-11,39,"1,652.17",0.35,64434.63,22552.1205,credit card,368,3534131664744564,diners-club-international
4903,580,6993,2022-08-27,75,817.95,0.77,61346.25,47236.6125,credit card,97,30194176519994,diners-club-carte-blanche
4904,441,1670,2022-04-06,10,"8,576.82",,85768.2,85768.2,credit card,311,3538673204935174,diners-club-carte-blanche
4905,29,8271,2022-07-05,60,"9,718.87",,583132.2,583132.2,credit card,309,3557670016231715,jcb
4906,402,4299,2023-03-24,100,"7,626.54",0.78,762654,594870.12,cash,829,,
4907,671,3592,2022-07-09,11,"4,170.84",0.08,45879.24,3670.3392,credit card,703,560224049457812469,china-unionpay
