user_id,first_name,last_name,email,phone_number,address,city,state,postal_code,country,date_of_birth,gender,nationality,job_title,department,salary,hire_date,termination_date,manager_id,employee_status,performance_rating,work_location,employee_type,employee_id,supervisor_id
874,Hartwell,Sans,hsanso9@mysql.com,726-343-1796,9 Summer Ridge Center,Bejucal,,,Cuba,4/12/1986,Genderqueer,Croatia,Marketing Manager,Services,194786.66,11/29/2015,3/14/2004,874,On Leave,1.4,Branch Office,Part-time,874,874
875,Georgie,Mixon,gmixonoa@google.com.hk,418-679-1404,590 Rigney Circle,Rabah,,,Nigeria,11/11/1956,Male,Bulgaria,Operator,Research and Development,126748.63,2/5/2011,9/15/2013,875,On Leave,4.5,Remote,Part-time,875,875
876,Correy,Tregian,ctregianob@ebay.com,282-362-7674,8020 Graedel Crossing,Douz,,,Tunisia,8/20/1970,Female,Czech Republic,Junior Executive,Human Resources,112624.55,11/14/2008,5/10/2008,876,Active,1.7,Headquarters,Part-time,876,876
877,Stuart,Gyles,sgylesoc@uol.com.br,789-786-1497,41 Lillian Plaza,Sandakan,Sabah,90705,Malaysia,2/25/1990,Male,China,Quality Control Specialist,Product Management,150154.66,6/2/2002,7/26/2011,877,On Leave,2.9,Remote,Part-time,877,877
878,Marcille,Shewery,msheweryod@cmu.edu,781-680-9833,9004 Alpine Avenue,Qabqir,,,China,10/21/1990,Female,Colombia,Biostatistician II,Training,21827.22,7/25/2004,7/2/2004,878,On Leave,4.6,Branch Office,Contract,878,878
879,Marilin,Pedlar,mpedlaroe@deliciousdays.com,765-789-4466,1880 Milwaukee Road,Gubkinskiy,,427275,Russia,7/10/1966,Bigender,Honduras,Structural Engineer,Research and Development,55355.82,2/8/2001,5/23/2007,879,On Leave,4.7,Remote,Contract,879,879
880,Ollie,Barus,obarusof@examiner.com,186-706-0070,8079 Mandrake Way,Qiuchuan,,,China,12/3/1975,Female,Indonesia,Assistant Manager,Accounting,33706.68,12/29/2017,10/5/2018,880,Inactive,1.8,Branch Office,Part-time,880,880
881,Shane,Obington,sobingtonog@google.it,401-571-2392,09210 Golf View Terrace,Hoopstad,,5121,South Africa,5/14/1967,Male,China,Graphic Designer,Engineering,169070.35,9/16/2010,3/12/2007,881,Active,3.8,Branch Office,Full-time,881,881
882,Allyce,Putton,aputtonoh@com.com,417-722-0421,190 Russell Center,Yili,,,China,1/15/1995,Female,Malaysia,VP Accounting,Training,99166.05,7/12/2011,3/2/2017,882,Active,1.6,Headquarters,Full-time,882,882
883,Arlan,Barthel,abartheloi@comcast.net,347-390-6010,40091 Calypso Alley,Kalanguy,,674553,Russia,7/19/1992,Male,Brazil,Information Systems Manager,Product Management,186211.51,8/12/2000,1/15/2000,883,Active,1.0,Headquarters,Contract,883,883
884,Georgine,Santer,gsanteroj@baidu.com,751-485-6541,64 Ohio Parkway,Tha Yang,,76130,Thailand,12/16/1990,Female,Mongolia,Staff Accountant IV,Marketing,118829.87,10/24/2016,1/11/2012,884,Inactive,2.0,Headquarters,Full-time,884,884
885,Barbabas,Bottrill,bbottrillok@elegantthemes.com,930-767-4901,1 Corry Circle,La Mohammedia,,,Tunisia,6/11/1973,Male,Indonesia,Product Engineer,Accounting,129507.12,11/1/2008,1/5/2000,885,Active,3.3,Branch Office,Full-time,885,885
886,Adan,Bosson,abossonol@cbslocal.com,782-175-3403,9 Mccormick Point,Bzenec,,696 81,Czech Republic,1/18/1978,Male,Russia,Accountant II,Training,116161.56,1/7/2006,1/20/2017,886,On Leave,1.7,Branch Office,Part-time,886,886
887,Bari,Chaney,bchaneyom@ucla.edu,713-473-7172,7 Esch Hill,Aswan,,,Egypt,6/9/1954,Female,Poland,Web Designer II,Sales,98766.53,7/23/2006,10/17/2008,887,On Leave,1.8,Remote,Contract,887,887
888,Ferdinand,Kittman,fkittmanon@harvard.edu,457-505-9970,3 Wayridge Court,Lons-le-Saunier,Franche-Comté,39004 CEDEX,France,4/13/1955,Male,Brazil,Sales Associate,Research and Development,155301.89,3/2/2008,1/22/2013,888,Inactive,3.2,Branch Office,Contract,888,888
889,Lianna,Compson,lcompsonoo@msn.com,734-826-6144,60910 Leroy Terrace,Bungbulang,,,Indonesia,11/22/1999,Female,Portugal,Paralegal,Training,187775.9,6/25/2021,1/13/2000,889,On Leave,2.6,Headquarters,Part-time,889,889
890,Stanly,Gorrick,sgorrickop@blog.com,120-211-1118,3401 Myrtle Point,Bungbulang,,,Indonesia,3/6/1955,Male,Colombia,Financial Analyst,Marketing,182006.87,8/26/2019,6/8/2014,890,Active,4.6,Branch Office,Full-time,890,890
891,Alisa,LeEstut,aleestutoq@nbcnews.com,614-732-7560,8 Becker Way,Krasyliv,,,Ukraine,1/25/1956,Female,China,Civil Engineer,Business Development,20775.72,7/16/2008,1/10/2020,891,On Leave,3.4,Branch Office,Full-time,891,891
892,Anne,Shatford,ashatfordor@microsoft.com,978-712-0179,8253 Roxbury Crossing,Pingba,,,China,9/14/1958,Female,Thailand,Cost Accountant,Accounting,47808.85,10/23/2019,11/2/2015,892,On Leave,4.7,Branch Office,Part-time,892,892
893,Tessie,Dumberrill,tdumberrillos@addthis.com,875-105-6841,8 Delladonna Junction,Karangtengah,,,Indonesia,6/27/2003,Non-binary,China,Business Systems Development Analyst,Accounting,68140.05,4/13/2010,3/10/2015,893,Inactive,2.6,Headquarters,Contract,893,893
894,Cal,Garry,cgarryot@state.gov,764-980-3954,208 Eagle Crest Court,Masipi West,,3328,Philippines,10/2/1951,Male,China,Project Manager,Sales,118163.1,10/19/2002,9/4/2012,894,Inactive,3.5,Headquarters,Full-time,894,894
895,Brig,Corradeschi,bcorradeschiou@free.fr,130-898-6263,1126 La Follette Hill,Hetai,,,China,8/25/1972,Male,Guinea,Budget/Accounting Analyst I,Engineering,144999.53,7/19/2013,8/26/2008,895,On Leave,2.6,Remote,Contract,895,895
896,Nealy,Herrema,nherremaov@nature.com,971-819-8255,059 Pearson Avenue,Chãos,Porto,4640-301,Portugal,3/12/1972,Male,Indonesia,Staff Scientist,Sales,96525.53,12/18/2015,2/11/2016,896,Active,3.9,Branch Office,Part-time,896,896
897,Abdul,Fugere,afugereow@un.org,498-496-3247,0 Ridge Oak Way,Suresnes,Île-de-France,92159 CEDEX,France,6/20/1959,Male,Ecuador,Budget/Accounting Analyst I,Training,123836.16,11/21/2013,2/18/2017,897,Active,3.5,Headquarters,Full-time,897,897
898,Jarvis,Feighney,jfeighneyox@nature.com,513-977-1781,30525 Glacier Hill Hill,Cincinnati,Ohio,45296,United States,11/10/2002,Male,Greece,Electrical Engineer,Legal,166423.7,1/11/2018,1/17/2009,898,Inactive,2.6,Branch Office,Full-time,898,898
899,Richmound,De Fraine,rdefraineoy@yellowbook.com,345-361-9112,442 Sachs Avenue,Taiping,,,China,7/7/1967,Male,Japan,VP Quality Control,Product Management,79020.03,10/12/2013,12/12/2002,899,On Leave,1.5,Remote,Part-time,899,899
900,Patty,Tollady,ptolladyoz@soup.io,495-563-7442,61 Schlimgen Trail,Xiantang,,,China,4/14/1972,Female,China,Budget/Accounting Analyst I,Research and Development,36335.96,12/24/2003,1/1/2000,900,On Leave,3.6,Headquarters,Full-time,900,900
901,Alene,Savin,asavinp0@topsy.com,196-512-3408,481 Sauthoff Hill,Majur,,,Serbia,8/3/1998,Female,Indonesia,Administrative Assistant II,Support,77108.44,6/4/2002,5/4/2010,901,Inactive,2.6,Headquarters,Full-time,901,901
902,Aleda,Bandiera,abandierap1@slashdot.org,717-678-2547,864 Myrtle Drive,Dadoupu,,,China,12/9/1958,Female,Argentina,Design Engineer,Training,102856.02,12/5/2003,5/1/2015,902,On Leave,2.9,Branch Office,Contract,902,902
903,Nicol,Rosenau,nrosenaup2@vkontakte.ru,480-751-6754,52 Ridgeway Lane,Mesa,Arizona,85215,United States,11/16/1962,Male,Israel,Software Test Engineer III,Business Development,165183.34,9/6/2018,9/1/2016,903,On Leave,2.9,Branch Office,Contract,903,903
904,Corbett,Winspire,cwinspirep3@reuters.com,317-734-8726,948 Stephen Center,Stockholm,Stockholm,112 40,Sweden,1/25/1980,Male,Portugal,Web Developer III,Product Management,185042.52,2/14/2007,5/8/2017,904,Inactive,1.6,Branch Office,Part-time,904,904
905,Cherice,Duckels,cduckelsp4@telegraph.co.uk,188-932-2398,8114 Farmco Plaza,Tõrva,,,Estonia,7/18/2001,Genderfluid,Indonesia,Developer II,Human Resources,153997.75,1/21/2004,11/30/2021,905,Inactive,2.3,Remote,Part-time,905,905
906,Pablo,Bearward,pbearwardp5@fotki.com,505-736-3080,5 Dapin Point,Prado Siongco,,6415,Philippines,10/19/1950,Male,Pakistan,Research Assistant IV,Legal,35063.84,3/20/2008,7/3/2012,906,Inactive,3.6,Branch Office,Contract,906,906
907,Brander,Pickavant,bpickavantp6@shop-pro.jp,395-485-9356,97 Pankratz Avenue,Srbinovo,,1239,Macedonia,8/4/1955,Male,Indonesia,VP Accounting,Legal,85714.4,2/1/2020,1/19/2008,907,On Leave,1.8,Branch Office,Part-time,907,907
908,Lorie,Curtis,lcurtisp7@mail.ru,446-863-9099,0 Grover Crossing,Timahankrajan,,,Indonesia,11/25/1978,Female,Indonesia,Software Engineer I,Research and Development,44777.41,8/6/2001,8/20/2014,908,Active,1.2,Headquarters,Full-time,908,908
909,Ivette,Karlqvist,ikarlqvistp8@constantcontact.com,135-625-6596,19 Summit Hill,Sindangkopo,,,Indonesia,6/29/1993,Female,Israel,Recruiter,Services,159139.84,2/13/2009,1/30/2021,909,Active,1.5,Remote,Contract,909,909
910,Terri,Gun,tgunp9@ucla.edu,532-612-8964,97662 Crowley Junction,Chikeng,,,China,12/8/1968,Male,France,Help Desk Operator,Product Management,45318.19,8/11/2017,10/19/2013,910,On Leave,3.8,Branch Office,Part-time,910,910
911,Tiffi,Tilne,ttilnepa@sogou.com,829-541-5134,9061 Oneill Place,Toledo,Castilla - La Mancha,45071,Spain,4/3/1973,Female,China,Statistician I,Accounting,85438.34,6/27/2013,7/22/2010,911,Active,2.1,Remote,Full-time,911,911
912,Ashly,Beastall,abeastallpb@angelfire.com,712-787-1756,73 Sycamore Lane,Ulluaya,,368324,Russia,9/4/1987,Female,China,Accounting Assistant I,Legal,51465.9,8/6/2022,4/4/2008,912,On Leave,1.1,Branch Office,Contract,912,912
913,Stanly,Atlay,satlaypc@odnoklassniki.ru,633-223-4255,33376 Cottonwood Way,Dayu,,,China,8/11/1978,Male,Indonesia,Environmental Specialist,Accounting,175201.79,9/8/2012,6/17/2014,913,On Leave,1.1,Branch Office,Full-time,913,913
914,Erica,Handrik,ehandrikpd@guardian.co.uk,987-262-9763,0 Upham Circle,Vargas,,8201,Philippines,11/20/1990,Female,Greece,Media Manager III,Accounting,112407.22,6/10/2014,12/11/2001,914,On Leave,4.0,Remote,Contract,914,914
915,Orren,Barnwill,obarnwillpe@reference.com,902-606-5827,9 Graceland Way,Glotovka,,182170,Russia,8/30/1960,Male,Indonesia,Analog Circuit Design manager,Human Resources,22600.56,4/25/2014,5/21/2019,915,Active,2.5,Branch Office,Contract,915,915
916,Jaquelyn,Crees,jcreespf@flickr.com,473-597-5340,516 Golden Leaf Hill,Sadowie,,27-580,Poland,10/9/1960,Female,Portugal,Administrative Assistant III,Services,44274.98,1/7/2006,10/4/2011,916,On Leave,3.3,Headquarters,Part-time,916,916
917,Any,Scandrick,ascandrickpg@fema.gov,747-194-7851,15839 Marcy Way,Miracema,,28460-000,Brazil,10/31/1998,Male,South Africa,Financial Analyst,Engineering,140848.84,7/13/2022,12/16/2007,917,Active,3.9,Headquarters,Contract,917,917
918,Maudie,Choppen,mchoppenph@bizjournals.com,417-819-9180,09701 Maple Wood Road,Vichuga,,155334,Russia,10/10/1999,Female,Indonesia,Associate Professor,Research and Development,121645.52,10/9/2010,7/16/2010,918,Active,1.7,Headquarters,Full-time,918,918
919,Siward,Lumley,slumleypi@bbc.co.uk,732-766-0938,34614 Lunder Crossing,Nenotes,,,Indonesia,7/27/1956,Male,Canada,Occupational Therapist,Support,151399.68,11/14/2017,1/10/2006,919,Active,1.1,Headquarters,Contract,919,919
920,Giana,Dunne,gdunnepj@reverbnation.com,362-129-1855,265 Linden Park,Xinghua,,,China,2/2/1964,Female,Jordan,Account Coordinator,Marketing,69893.82,10/7/2009,10/28/2007,920,On Leave,1.9,Remote,Contract,920,920
921,Dalston,Biesinger,dbiesingerpk@woothemes.com,529-467-0810,7172 Shelley Circle,São José,,88100-000,Brazil,6/24/1972,Male,Hungary,VP Product Management,Engineering,195756.74,6/12/2015,12/19/2010,921,Inactive,1.0,Remote,Full-time,921,921
922,Maynord,Parsand,mparsandpl@soundcloud.com,709-644-2944,6514 Northland Lane,Masoyila,,,Sierra Leone,7/13/1956,Male,China,Accountant III,Support,95031.41,3/3/2001,12/25/2019,922,On Leave,3.0,Headquarters,Part-time,922,922
923,Celisse,Hourigan,chouriganpm@soup.io,173-122-0175,261 Merrick Avenue,Yläne,,21901,Finland,9/17/1953,Female,China,Executive Secretary,Support,132134.41,9/6/2012,9/26/2010,923,Inactive,4.5,Remote,Full-time,923,923
924,Jabez,Udie,judiepn@hud.gov,115-407-3110,6765 Grasskamp Center,Gniechowice,,55-042,Poland,6/17/1951,Male,France,VP Quality Control,Support,85947.73,3/24/2021,11/4/2022,924,Active,4.8,Headquarters,Part-time,924,924
925,Berta,Keddle,bkeddlepo@flickr.com,956-432-2815,5 Chinook Way,Waipukang,,,Indonesia,1/4/1998,Female,China,Technical Writer,Sales,60558.32,8/2/2015,1/23/2007,925,On Leave,2.9,Remote,Part-time,925,925
926,Bernadina,Dziwisz,bdziwiszpp@dedecms.com,568-353-2971,88 Brentwood Place,Sandovo,,171750,Russia,6/12/1993,Female,Japan,Compensation Analyst,Research and Development,127787.49,5/8/2021,3/1/2010,926,On Leave,3.4,Headquarters,Part-time,926,926
927,Roxi,Howton,rhowtonpq@blogtalkradio.com,155-368-3035,30 Dapin Park,Shirbīn,,,Egypt,5/16/1990,Female,Philippines,Electrical Engineer,Product Management,83874.7,12/12/2008,12/28/2010,927,Inactive,2.3,Remote,Part-time,927,927
928,Clare,Hatchman,chatchmanpr@globo.com,382-648-8218,41546 Hooker Way,Skópelos,,,Greece,1/25/1987,Male,Indonesia,Editor,Marketing,188247.33,7/4/2011,4/25/2005,928,Active,2.7,Branch Office,Full-time,928,928
929,Bearnard,Giacobbo,bgiacobbops@msn.com,744-119-4308,85754 Marcy Way,Cikiwul Satu,,,Indonesia,6/24/1968,Male,China,Help Desk Operator,Engineering,153836.8,4/3/2003,7/14/2010,929,Inactive,1.6,Remote,Contract,929,929
930,Marcellus,Broadstock,mbroadstockpt@npr.org,872-485-2624,019 Gerald Point,Qasr Abu Hadi,,,Libya,3/15/1987,Male,Ivory Coast,Safety Technician III,Human Resources,174246.56,4/12/2019,9/10/2021,930,On Leave,1.2,Branch Office,Contract,930,930
931,Hashim,Sanders,hsanderspu@mit.edu,750-312-9653,6 Surrey Place,Wysoka,,89-320,Poland,12/14/1990,Non-binary,Peru,GIS Technical Architect,Sales,106049.89,4/1/2002,10/16/2016,931,Inactive,1.8,Branch Office,Contract,931,931
932,Milt,Larby,mlarbypv@phpbb.com,601-961-0034,5 Novick Parkway,Talpe,,80615,Sri Lanka,11/5/1967,Male,Czech Republic,Automation Specialist II,Marketing,79001.93,3/11/2010,10/15/2008,932,Active,4.5,Remote,Full-time,932,932
933,Kitti,Russi,krussipw@oakley.com,876-744-5814,54106 Graceland Road,Kubangsari,,,Indonesia,8/22/1997,Female,Russia,Computer Systems Analyst II,Human Resources,61552.39,7/21/2009,3/1/2005,933,On Leave,4.1,Branch Office,Full-time,933,933
934,Etty,Livings,elivingspx@ft.com,994-446-8817,1 Forest Dale Trail,Baranowo,,06-320,Poland,11/2/1990,Polygender,Albania,Help Desk Operator,Support,162748.46,9/2/2015,6/22/2003,934,On Leave,4.0,Branch Office,Part-time,934,934
935,Raphaela,Galway,rgalwaypy@stumbleupon.com,319-818-0151,335 Grayhawk Drive,Tarnowiec,,38-204,Poland,11/1/1969,Female,Portugal,Project Manager,Support,192890.02,5/4/2011,10/20/2001,935,Inactive,1.0,Remote,Contract,935,935
936,Taddeo,Russ,trusspz@yahoo.co.jp,336-663-6725,1 Linden Lane,Shibetsu,,370-0535,Japan,12/18/1956,Male,Czech Republic,Data Coordinator,Research and Development,176543.88,7/21/2016,10/2/2004,936,On Leave,3.3,Headquarters,Contract,936,936
937,Biron,Bangiard,bbangiardq0@independent.co.uk,670-348-9923,2 Dawn Avenue,Nonggunong,,,Indonesia,8/28/1998,Male,Poland,Senior Editor,Marketing,73557.13,4/14/2022,9/27/2000,937,On Leave,3.2,Branch Office,Part-time,937,937
938,Emile,Kornyakov,ekornyakovq1@sakura.ne.jp,317-928-2258,6 Stuart Alley,Trnovlje pri Celju,,3215,Slovenia,12/2/1974,Male,China,Actuary,Product Management,186015.15,1/12/2007,6/18/2016,938,On Leave,2.8,Headquarters,Contract,938,938
939,Simonne,Cottill,scottillq2@earthlink.net,250-985-0817,66 Anhalt Alley,Pryluky,,,Ukraine,11/9/1997,Female,Nigeria,Structural Analysis Engineer,Services,179357.82,6/18/2003,4/27/2022,939,On Leave,2.9,Branch Office,Part-time,939,939
940,Sabrina,Hamberstone,shamberstoneq3@tmall.com,321-495-4537,8631 Schmedeman Junction,Waterloo,Ontario,N2L,Canada,11/30/1989,Bigender,China,Teacher,Engineering,91018.58,6/1/2001,3/9/2012,940,On Leave,2.8,Branch Office,Full-time,940,940
941,Judie,Byles,jbylesq4@cornell.edu,402-109-3800,071 Sutteridge Drive,Omaha,Nebraska,68110,United States,9/17/1992,Female,Philippines,Speech Pathologist,Training,73916.43,4/28/2008,8/14/2015,941,On Leave,4.8,Branch Office,Part-time,941,941
942,Lalo,Zorzoni,lzorzoniq5@berkeley.edu,704-482-5717,480 Butternut Center,Valvedditturai,,71326,Sri Lanka,8/21/1995,Male,Russia,Information Systems Manager,Product Management,137847.82,12/31/2003,3/16/2013,942,Inactive,4.6,Remote,Part-time,942,942
943,Nehemiah,Boulde,nbouldeq6@fotki.com,452-437-1053,33999 Tomscot Point,Palaiseau,Île-de-France,91129 CEDEX,France,10/21/1980,Non-binary,Morocco,Web Designer I,Training,183582.46,11/28/2005,7/6/2021,943,On Leave,5.0,Branch Office,Part-time,943,943
944,Gusella,Pilbury,gpilburyq7@loc.gov,130-783-4517,1895 Boyd Avenue,Ararat,,,Armenia,12/11/1973,Female,Czech Republic,Editor,Engineering,176713.09,2/18/2014,3/24/2009,944,On Leave,1.8,Branch Office,Contract,944,944
945,Dru,Kochel,dkochelq8@i2i.jp,933-314-6468,21169 Fuller Avenue,Kluki,,97-415,Poland,1/16/1965,Male,Netherlands,Statistician III,Training,147313.96,10/6/2018,12/3/2005,945,Active,1.9,Headquarters,Contract,945,945
946,Ronnie,Thiese,rthieseq9@angelfire.com,837-571-1841,95 Stephen Place,Debre Werk’,,,Ethiopia,11/30/1962,Male,Ivory Coast,Community Outreach Specialist,Accounting,37750.25,3/23/2013,1/22/2016,946,Active,4.2,Remote,Full-time,946,946
947,Katusha,Philipsohn,kphilipsohnqa@reverbnation.com,425-966-6541,34 Talisman Pass,Boa Vista,,69300-000,Brazil,8/23/1952,Female,Bulgaria,Programmer Analyst III,Product Management,171272.06,7/29/2011,9/27/2018,947,On Leave,5.0,Branch Office,Part-time,947,947
948,Francesca,Debow,fdebowqb@instagram.com,916-428-6081,2562 Sunfield Point,Sacramento,California,95852,United States,7/21/1983,Female,Ivory Coast,Analog Circuit Design manager,Business Development,130495.59,9/29/2014,1/8/2021,948,Active,1.6,Branch Office,Part-time,948,948
949,Sayers,Ramstead,sramsteadqc@soundcloud.com,419-276-2865,29198 Roxbury Avenue,Kukuna,,,Sierra Leone,3/18/1961,Agender,United States,Information Systems Manager,Research and Development,111723.08,6/15/2012,5/5/2011,949,Inactive,3.5,Branch Office,Contract,949,949
950,Sybila,Dore,sdoreqd@tripadvisor.com,103-130-4067,3 Superior Drive,Mayisad,,,Haiti,2/5/1959,Female,Indonesia,Quality Engineer,Support,54373.97,8/20/2011,9/29/2016,950,Active,3.9,Headquarters,Full-time,950,950
951,Ferrell,Gergely,fgergelyqe@smugmug.com,800-657-8655,493 Merchant Circle,Al Madīd,,,Yemen,9/12/1972,Male,Japan,Marketing Assistant,Marketing,183671.85,7/28/2004,6/8/2019,951,Inactive,2.6,Branch Office,Part-time,951,951
952,Elisha,Iacopini,eiacopiniqf@house.gov,543-690-8188,66192 Crescent Oaks Hill,Čejkovice,,671 65,Czech Republic,7/29/1978,Female,China,Software Engineer IV,Accounting,131725.0,3/8/2006,2/9/2020,952,Active,2.0,Headquarters,Contract,952,952
953,Ammamaria,Ride,arideqg@taobao.com,118-316-0660,6130 Carpenter Place,Otllak,,,Albania,2/24/1993,Female,China,Sales Associate,Support,120384.34,8/3/2003,7/16/2004,953,Active,2.3,Remote,Contract,953,953
954,Herve,Kewish,hkewishqh@noaa.gov,513-248-2635,8684 Cody Plaza,Hehu,,,China,12/16/1968,Genderqueer,Russia,Design Engineer,Support,89141.56,6/6/2010,10/11/2022,954,Active,3.4,Remote,Full-time,954,954
955,Bengt,Creevy,bcreevyqi@sina.com.cn,330-904-2038,7 Banding Center,San Eduardo,,7207,Philippines,5/21/1956,Male,Equatorial Guinea,Environmental Tech,Product Management,157794.84,2/1/2000,5/6/2017,955,Inactive,3.5,Remote,Contract,955,955
956,Herschel,Duly,hdulyqj@sun.com,327-244-7293,386 Cascade Plaza,Yufa,,,China,6/29/1952,Male,Indonesia,Research Associate,Legal,149371.61,11/13/2005,4/23/2018,956,On Leave,2.6,Branch Office,Part-time,956,956
957,Fredericka,Reiners,freinersqk@fastcompany.com,488-974-1464,017 Nobel Place,Rokycany,,337 01,Czech Republic,9/2/1990,Female,Russia,Assistant Professor,Legal,160308.95,3/30/2003,1/21/2015,957,Active,3.0,Branch Office,Contract,957,957
958,Shayna,Hadaway,shadawayql@spotify.com,844-623-7917,965 North Point,La Quebrada,,,Venezuela,8/12/1957,Female,Afghanistan,Dental Hygienist,Accounting,67756.07,9/6/2005,2/5/2002,958,Active,4.4,Branch Office,Full-time,958,958
959,Anthony,Syer,asyerqm@t.co,762-593-3644,166 Cascade Pass,Le Mans,Pays de la Loire,72035 CEDEX 1,France,2/15/1993,Male,Indonesia,Computer Systems Analyst III,Engineering,87132.67,7/30/2018,11/21/2017,959,On Leave,3.5,Branch Office,Full-time,959,959
960,Justinian,Lamplough,jlamploughqn@tumblr.com,346-754-4393,7110 Dayton Crossing,Petrikov,,,Ukraine,10/14/1973,Male,Poland,Electrical Engineer,Support,134302.78,11/16/2017,2/18/2007,960,Active,3.2,Remote,Full-time,960,960
961,Stanton,McOrkill,smcorkillqo@istockphoto.com,361-528-8343,54136 Maywood Park,Bacuyangan,,6114,Philippines,12/17/1981,Male,France,Internal Auditor,Business Development,56074.88,9/3/2011,5/4/2010,961,Inactive,2.2,Branch Office,Part-time,961,961
962,Lesley,Boij,lboijqp@yahoo.co.jp,268-888-6740,56827 Menomonie Center,Solo,,4203,Philippines,12/28/1954,Male,Hungary,Librarian,Accounting,197101.7,11/15/2005,6/30/2012,962,Active,4.9,Remote,Contract,962,962
963,Lorrie,Scarce,lscarceqq@github.com,878-311-8794,5 Rowland Trail,Xiaotao,,,China,5/6/1951,Female,France,Geologist IV,Research and Development,177729.58,11/11/2021,5/8/2000,963,Active,4.6,Remote,Full-time,963,963
